,user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url,,Drought,,Tip,Workshop,,Information,Motivation,Skills,,Subsidy,Bill,,Regulations,Behavioral,Incentives
786,161468853,8.04E+17,1480538100,COGWaterPower,We never ask for payments over the phone. Hang up immediately if you are threatened to have your power turned off. #MyGlendale #StopScams https://t.co/gnT580he1C,TweetDeck,137,NA,NA,NA,FALSE,FALSE,0,7,NA,NA,"c(""MyGlendale"", ""StopScams"")",NA,NA,NA,NA,http://pbs.twimg.com/media/CyclCHsUsAAk8vL.jpg,https://t.co/gnT580he1C,https://twitter.com/COGWaterPower/status/804061188099166208/photo/1,photo,http://pbs.twimg.com/media/CyclCHsUsAAk8vL.jpg,https://t.co/gnT580he1C,https://twitter.com/COGWaterPower/status/804061188099166208/photo/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/COGWaterPower/status/804061188099166208,Glendale Water & Power,"Glendale,CA","Official City of Glendale, CA Water & Power communications only. Report water and power outages and emergencies by calling 818-548-2011.",http://t.co/94EZSp7L7X,FALSE,6938,759,99,4751,291,1277939218,TRUE,http://t.co/94EZSp7L7X,http://www.glendalewaterandpower.com,NA,https://pbs.twimg.com/profile_banners/161468853/1469652972,http://abs.twimg.com/images/themes/theme13/bg.gif,http://pbs.twimg.com/profile_images/1166858664830889984/dULD3Jwp_normal.jpg,,0,,,,,,,,,,,,,,
787,33681341,2.86E+17,1356950908,CityofSunnyvale,.@CityofSunnyvale; I like this deal-I cut my real Christmas Tree in half-my city mulches it &amp; shares mulch w/ us free.#sunnyvale #proud,TweetDeck,140,NA,NA,NA,FALSE,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""11884712"", ""33681341"")","c(""meyerjr"", ""CityofSunnyvale"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86E+17,.@CityofSunnyvale; I like this deal-I cut my real Christmas Tree in half-my city mulches it &amp; shares mulch w/ us free.#sunnyvale #proud,1356915591,Twitter for iPhone,0,1,11884712,meyerjr,Jeff Meyer,275,1344,13002,"Sunnyvale, CA",,FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/CityofSunnyvale/status/285698933810933761,City of Sunnyvale,"Sunnyvale, CA",This account is only monitored during City hrs. Report issues to Access Sunnyvale (https://t.co/hBic1jnRpf) or 911 for emergencies.,http://t.co/Ms6dXvIB9Y,FALSE,9401,154,244,4861,261,1240264747,TRUE,http://t.co/Ms6dXvIB9Y,http://sunnyvale.ca.gov,NA,https://pbs.twimg.com/profile_banners/33681341/1608158247,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/887002592919773185/J6prfjK2_normal.jpg,,0,,,,,,,,,,,,,,
788,2327619312,9.60E+17,1517617899,DWAwater,JOB OPPORTUNITY UPDATE: we are extending the application period for Equipment Operators. Please apply by 2/9. https://t.co/cafa9jMcsO https://t.co/QpL7BrHkAv,Twitter Web Client,133,NA,NA,NA,TRUE,FALSE,1,0,NA,NA,NA,NA,"c(""dwa.org/careers"", ""twitter.com/DWAwater/statu…"")","c(""https://t.co/cafa9jMcsO"", ""https://t.co/QpL7BrHkAv"")","c(""http://www.dwa.org/careers"", ""https://twitter.com/DWAwater/status/955966963896918017"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,9.56E+17,JOB OPPORTUNITY: DWA is looking for an Equipment Operator! Apply by 2/2. https://t.co/iMUbjsAGMu https://t.co/YlbA5YRBvA,1516755259,Twitter Web Client,1,1,2327619312,DWAwater,Desert Water Agency,1204,1516,2451,"Palm Springs, CA","Desert Water Agency is a public, non-profit agency and State Water Contractor, serving a 325-square-mile area in the Palm Springs area. Follow/RT not endorsment",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/DWAwater/status/959585138249105408,Desert Water Agency,"Palm Springs, CA","Desert Water Agency is a public, non-profit agency and State Water Contractor, serving a 325-square-mile area in the Palm Springs area. Follow/RT not endorsment",http://t.co/vXkP2LfYsk,FALSE,1204,1516,35,2451,975,1391543013,FALSE,http://t.co/vXkP2LfYsk,http://www.dwa.org,NA,https://pbs.twimg.com/profile_banners/2327619312/1492721567,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/430810508329902080/_XM7Wm9l_normal.jpeg,,0,,,,,,,,,,,,,,
789,38734174,1.13E+18,1558272830,BeingWaterWise,It is the third and final day of #solarcup. We’re here to cheer on the teams. Join us at Lake Skinner. https://t.co/FY61Yk6Y1h https://t.co/diVlVkDi93,Twitter for iPad,126,NA,NA,NA,FALSE,FALSE,6,1,NA,NA,solarcup,NA,wmwd.com/239/Solar-Cup,https://t.co/FY61Yk6Y1h,http://wmwd.com/239/Solar-Cup,http://pbs.twimg.com/media/D67v1p8UcAALsup.jpg,https://t.co/diVlVkDi93,https://twitter.com/BeingWaterWise/status/1130104275101601792/photo/1,photo,"c(""http://pbs.twimg.com/media/D67v1p8UcAALsup.jpg"", ""http://pbs.twimg.com/media/D67v1p-UYAAs-d6.jpg"")","c(""https://t.co/diVlVkDi93"", ""https://t.co/diVlVkDi93"")","c(""https://twitter.com/BeingWaterWise/status/1130104275101601792/photo/1"", ""https://twitter.com/BeingWaterWise/status/1130104275101601792/photo/1"")",NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/BeingWaterWise/status/1130104275101601792,Western MWD,"Riverside, CA","Providing water resource management and water, wastewater and recycled water services for nearly 1 million people in Inland SoCal. https://t.co/CfyosMq5dY.",https://t.co/JykrHfD3dX,FALSE,4506,382,146,6220,3689,1241813389,TRUE,https://t.co/JykrHfD3dX,http://wmwd.com,NA,https://pbs.twimg.com/profile_banners/38734174/1565890260,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1161435319356362752/KRWd4z-U_normal.jpg,,0,,,,,,,,,,,,,,
790,38734174,1.28E+18,1593130407,BeingWaterWise,"🙅🏽Practice physical distancing
✋🏽Wash your hands for at least 20 seconds
🚫Avoid touching your face
🏠Stay home if you're feeling sick
😷Wear face coverings when out in public

#YourActionsSaveLives

For the latest information, visit https://t.co/snYe5v55Rw https://t.co/XD6jREZMaS",Twitter for iPhone,140,NA,NA,NA,FALSE,TRUE,0,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38349184,CAgovernor,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28E+18,"🙅🏽Practice physical distancing
✋🏽Wash your hands for at least 20 seconds
🚫Avoid touching your face
🏠Stay home if you're feeling sick
😷Wear face coverings when out in public

#YourActionsSaveLives

For the latest information, visit https://t.co/snYe5v55Rw https://t.co/XD6jREZMaS",1593052200,Twitter Media Studio,208,134,38349184,CAgovernor,Office of the Governor of California,257826,260,6818,"Sacramento, CA",The Office of the California Governor Gavin Newsom. #CaliforniaForAll 📍Get vaccinated. Wear a mask. CA is set to fully reopen on June 15. https://t.co/lZbwZSukTz,TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/BeingWaterWise/status/1276307549310992384,Western MWD,"Riverside, CA","Providing water resource management and water, wastewater and recycled water services for nearly 1 million people in Inland SoCal. https://t.co/CfyosMq5dY.",https://t.co/JykrHfD3dX,FALSE,4506,382,146,6220,3689,1241813389,TRUE,https://t.co/JykrHfD3dX,http://wmwd.com,NA,https://pbs.twimg.com/profile_banners/38734174/1565890260,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1161435319356362752/KRWd4z-U_normal.jpg,,0,,,,,,,,,,,,,,
792,16262993,4.11E+17,1386714884,LongBeachWater,"Other charities I support not only today, but year-round! @TeamNEGU @LongBeachWater @SURFAID. #GivingTuesday",Twitter for Mac,123,NA,NA,NA,FALSE,TRUE,0,5,NA,NA,GivingTuesday,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""18891737"", ""339714185"", ""16262993"", ""21898779"")","c(""swimhardy"", ""TeamNEGU"", ""LongBeachWater"", ""SURFAID"")",en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08E+17,"Other charities I support not only today, but year-round! @TeamNEGU @LongBeachWater @SURFAID. #GivingTuesday",1386116951,Twitter for iPhone,4,5,18891737,swimhardy,Jessica Hardy Meichtry,45533,130,12815,,Mrs. @SwissDom ◽️ Olivia + Sebastian’s mom ▫️ Olympic 🥇🥉 swammer ▫️ @BSN_Swimming @BSNSPORTS,TRUE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/LongBeachWater/status/410538098989080576,Long Beach Water,"Long Beach, CA","The standard in water conservation and environmental stewardship. For emergency water service requests, please call (562) 570-2390.",https://t.co/EkcCTFMPlN,FALSE,7063,2297,244,3191,318,1221251044,FALSE,https://t.co/EkcCTFMPlN,http://www.lbwater.org/,NA,https://pbs.twimg.com/profile_banners/16262993/1588801198,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/765693924681711617/j0lA2DjY_normal.jpg,,0,,,,,,,,,,,,,,
794,602351816,8.20E+17,1484240409,CITYSEM,"Holiday Closure 
All City facilities will be closed on Monday, January 16, 2017 in observance of Martin Luther... https://t.co/m5dve5IKCA",Facebook,137,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,fb.me/4hy5CakvU,https://t.co/m5dve5IKCA,http://fb.me/4hy5CakvU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/CITYSEM/status/819589798730076166,CITY OF SO. EL MONTE,"South El Monte, California","Welcome to the official twitter page of the City of South El Monte, California.
Stay connected with community news and events in the CITY OF ACHIEVEMENT",https://t.co/1HTWl7fJMB,FALSE,2217,401,53,5549,754,1339118373,FALSE,https://t.co/1HTWl7fJMB,https://www.cityofsouthelmonte.org/,NA,https://pbs.twimg.com/profile_banners/602351816/1603118633,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/455858354460442624/q19FX7IP_normal.png,,0,,,,,,,,,,,,,,
795,921026940,7.40E+17,1465261029,AlamedaCountyWD,Board Packet: Board Packet https://t.co/3sOqF6K1sz,dlvr.it,50,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,dlvr.it/LVTqk5,https://t.co/3sOqF6K1sz,http://dlvr.it/LVTqk5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/AlamedaCountyWD/status/739984506891816961,Alameda County WD,,Official tweet of the Alameda County Water District of California,http://t.co/Y0CNZVBrhV,FALSE,802,192,22,2727,1988,1351863301,FALSE,http://t.co/Y0CNZVBrhV,http://www.acwd.org,NA,https://pbs.twimg.com/profile_banners/921026940/1526577611,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1232687557663576070/CtrW51kP_normal.jpg,,0,,,,,,,,,,,,,,
796,921026940,5.65E+17,1423601284,AlamedaCountyWD,"Special Board Meeting: Event date: February 12, 2015 Event Time: 04:00 PM - 11:59 PM Location: 43885 S. Grimmer… http://t.co/nZeKxWvKYj",dlvr.it,135,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,dlvr.it/8V0zTq,http://t.co/nZeKxWvKYj,http://dlvr.it/8V0zTq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/AlamedaCountyWD/status/565250874189287426,Alameda County WD,,Official tweet of the Alameda County Water District of California,http://t.co/Y0CNZVBrhV,FALSE,802,192,22,2727,1988,1351863301,FALSE,http://t.co/Y0CNZVBrhV,http://www.acwd.org,NA,https://pbs.twimg.com/profile_banners/921026940/1526577611,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1232687557663576070/CtrW51kP_normal.jpg,,0,,,,,,,,,,,,,,
797,33681341,3.76E+17,1378509410,CityofSunnyvale,Officer Involved Shooting Update http://t.co/hN6KVmW9E3,erased388440,55,NA,NA,NA,FALSE,FALSE,0,2,NA,NA,NA,NA,nixle.us/89DCE,http://t.co/hN6KVmW9E3,http://nixle.us/89DCE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/CityofSunnyvale/status/376121844408913921,City of Sunnyvale,"Sunnyvale, CA",This account is only monitored during City hrs. Report issues to Access Sunnyvale (https://t.co/hBic1jnRpf) or 911 for emergencies.,http://t.co/Ms6dXvIB9Y,FALSE,9401,154,244,4861,261,1240264747,TRUE,http://t.co/Ms6dXvIB9Y,http://sunnyvale.ca.gov,NA,https://pbs.twimg.com/profile_banners/33681341/1608158247,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/887002592919773185/J6prfjK2_normal.jpg,,0,,,,,,,,,,,,,,
799,385115091,9.19E+17,1507850664,tdpud,Call today to schedule your Residential Energy Survey and receive up to 16 FREE LED bulbs. Available to water only customers. 530-587-3896 https://t.co/en5OEk2Vyc,Twitter Web Client,138,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,http://pbs.twimg.com/ext_tw_video_thumb/918617425939017729/pu/img/0JxPXzYagbTr3LxX.jpg,https://t.co/en5OEk2Vyc,https://twitter.com/tdpud/status/918618382009864192/video/1,photo,http://pbs.twimg.com/ext_tw_video_thumb/918617425939017729/pu/img/0JxPXzYagbTr3LxX.jpg,https://t.co/en5OEk2Vyc,https://twitter.com/tdpud/status/918618382009864192/video/1,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/tdpud/status/918618382009864192,Truckee Donner PUD,"Truckee, CA",The TDPUD is a publically owned electric and water utility. Note that this Twitter account is not monitored 24/7.  Outages or emergency call 530-587-3896,http://t.co/Yqp69C8woQ,FALSE,923,186,24,1090,92,1317766555,FALSE,http://t.co/Yqp69C8woQ,http://www.tdpud.org,NA,https://pbs.twimg.com/profile_banners/385115091/1614831583,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/1328449253220388865/mRTbTN4o_normal.png,,0,,,,,,,,,,,,,,
800,2334768636,1.17E+18,1567126996,vallecitoswater,Today's news article discussing the @sdcwa's aqueduct repair next month &amp; how it will impact Vallecitos customers. Thank you in advance for conserving! 💦  https://t.co/Wojlvlhj92 https://t.co/mStc6BDEjp,Twitter Web App,182,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,bit.ly/2NCfA5g,https://t.co/Wojlvlhj92,http://bit.ly/2NCfA5g,http://pbs.twimg.com/media/EDLf0ALU8AAd05j.png,https://t.co/mStc6BDEjp,https://twitter.com/vallecitoswater/status/1167241341417312256/photo/1,photo,http://pbs.twimg.com/media/EDLf0ALU8AAd05j.png,https://t.co/mStc6BDEjp,https://twitter.com/vallecitoswater/status/1167241341417312256/photo/1,NA,16244050,sdcwa,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/vallecitoswater/status/1167241341417312256,Vallecitos Water 💦,"San Marcos, CA","Water & wastewater specialists, providing exceptional & sustainable services. Tweets only monitored during business hours. After-hours emergency #760-744-0461.",http://t.co/jpzVVWOP5F,FALSE,1279,388,43,4263,4510,1391934374,FALSE,http://t.co/jpzVVWOP5F,http://www.vwd.org,NA,https://pbs.twimg.com/profile_banners/2334768636/1551476808,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/885619217097031680/zkO9uwky_normal.jpg,,0,,,,,,,,,,,,,,
801,602351816,8.42E+17,1489693779,CITYSEM,https://t.co/QK4I9bdkgY,Facebook,23,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,NA,NA,fb.me/8DqB2LZ2n,https://t.co/QK4I9bdkgY,http://fb.me/8DqB2LZ2n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,und,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/CITYSEM/status/842462887733948417,CITY OF SO. EL MONTE,"South El Monte, California","Welcome to the official twitter page of the City of South El Monte, California.
Stay connected with community news and events in the CITY OF ACHIEVEMENT",https://t.co/1HTWl7fJMB,FALSE,2217,401,53,5549,754,1339118373,FALSE,https://t.co/1HTWl7fJMB,https://www.cityofsouthelmonte.org/,NA,https://pbs.twimg.com/profile_banners/602351816/1603118633,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/455858354460442624/q19FX7IP_normal.png,,0,,,,,,,,,,,,,,
802,39857211,7454303651,1262813246,CityofRedlands,Burglary suspect briefly escapes custody http://bit.ly/4owLpV,Facebook,61,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/CityofRedlands/status/7454303651,City of Redlands,"Redlands, CA","The City of Redlands is a charming community of 70,000 in San Bernardino County, California.",http://t.co/74ZyU9ztqv,FALSE,7603,131,159,2360,42,1242254249,FALSE,http://t.co/74ZyU9ztqv,http://www.cityofredlands.org/,NA,https://pbs.twimg.com/profile_banners/39857211/1421279533,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/210702525/CitylogoSM_Citrograph_11.15.04_normal.jpg,,0,,,,,,,,,,,,,,
803,245885568,1.03E+18,1533688536,OtayWater,".@OtayWater has released its Strategic Plan FY2019 thru FY2022. Theme is ""Growth &amp; Sustainability."" The District uses Balanced Scorecard framework, focusing on customer, financial, internal business process, and learning and growth https://t.co/bGIBP22QAz #strategicplan #cawater https://t.co/9lbnmKZ8EP",Twitter Web Client,283,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,"c(""strategicplan"", ""cawater"")",NA,bit.ly/stratplan-otay,https://t.co/bGIBP22QAz,http://bit.ly/stratplan-otay,http://pbs.twimg.com/media/DkCYZCaVsAEgSs7.jpg,https://t.co/9lbnmKZ8EP,https://twitter.com/OtayWater/status/1026990274843631616/photo/1,photo,"c(""http://pbs.twimg.com/media/DkCYZCaVsAEgSs7.jpg"", ""http://pbs.twimg.com/media/DkCZ7_nU0AAhZvF.jpg"")","c(""https://t.co/9lbnmKZ8EP"", ""https://t.co/9lbnmKZ8EP"")","c(""https://twitter.com/OtayWater/status/1026990274843631616/photo/1"", ""https://twitter.com/OtayWater/status/1026990274843631616/photo/1"")",NA,245885568,OtayWater,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/OtayWater/status/1026990274843631616,Otay Water District,"Spring Valley, CA","Providing exceptional water and sewer service to nearly 226,000 customers in southeastern San Diego County.",https://t.co/y1kqbSpUX2,FALSE,2160,503,73,4316,1561,1296581973,FALSE,https://t.co/y1kqbSpUX2,http://www.otaywater.gov,NA,https://pbs.twimg.com/profile_banners/245885568/1602183589,http://abs.twimg.com/images/themes/theme16/bg.gif,http://pbs.twimg.com/profile_images/1031656819020554240/zDiVZ4pu_normal.jpg,,0,,,,,,,,,,,,,,
804,2530661071,1.30E+18,1598074501,CityofVallejo,💪👏👨‍🚒 https://t.co/y7yNVnj8Yx,Twitter for iPhone,5,NA,NA,NA,TRUE,FALSE,16,1,NA,NA,NA,NA,twitter.com/VallejoFire/st…,https://t.co/y7yNVnj8Yx,https://twitter.com/VallejoFire/status/1297043179649110016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,und,1.30E+18,"Update: 
#LemonCommand Fire has been contained. 
Crews to remain on scene for extended mop up operations. 

#DerrFire https://t.co/TTLlymE1vC",1598074166,Twitter for iPhone,94,27,2484840440,VallejoFire,Vallejo Firefighters Association,4907,496,4588,"Vallejo, CA","The official Vallejo Firefighters Association page. This page is not monitored and is not a means of reporting incidents. If you have an emergency, contact 911.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/CityofVallejo/status/1297044586318061570,City of Vallejo,"Vallejo, CA",Social Media Policy: https://t.co/VIbzRu3pfW,https://t.co/9nMTmHtM1k,FALSE,2304,417,61,3102,1520,1401303561,FALSE,https://t.co/9nMTmHtM1k,http://cityofvallejo.net,NA,https://pbs.twimg.com/profile_banners/2530661071/1588105280,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1391984549446307842/exLDIDCP_normal.jpg,,0,,,,,,,,,,,,,,
805,2334768636,1.22E+18,1579045199,vallecitoswater,🚒🔥👨‍🚒North SD County fire agencies teamed up w/ VWD to prepare firefighters to respond to emergencies in facilities such as #wastewater treatment plants. Story &amp; full length video @ https://t.co/TpDfYOiqYb. #WorkingTogetherWorks https://t.co/LamAmLBOjq,Twitter Web App,140,NA,NA,NA,FALSE,TRUE,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2334768636,vallecitoswater,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22E+18,🚒🔥👨‍🚒North SD County fire agencies teamed up w/ VWD to prepare firefighters to respond to emergencies in facilities such as #wastewater treatment plants. Story &amp; full length video @ https://t.co/TpDfYOiqYb. #WorkingTogetherWorks https://t.co/LamAmLBOjq,1578693476,Twitter Web App,6,2,2334768636,vallecitoswater,Vallecitos Water 💦,1279,388,4263,"San Marcos, CA","Water & wastewater specialists, providing exceptional & sustainable services. Tweets only monitored during business hours. After-hours emergency #760-744-0461.",FALSE,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)",https://twitter.com/vallecitoswater/status/1217229906003689472,Vallecitos Water 💦,"San Marcos, CA","Water & wastewater specialists, providing exceptional & sustainable services. Tweets only monitored during business hours. After-hours emergency #760-744-0461.",http://t.co/jpzVVWOP5F,FALSE,1279,388,43,4263,4510,1391934374,FALSE,http://t.co/jpzVVWOP5F,http://www.vwd.org,NA,https://pbs.twimg.com/profile_banners/2334768636/1551476808,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/885619217097031680/zkO9uwky_normal.jpg,,0,,,,,,,,,,,,,,
