,user_id,status_id,created_at,screen_name,text,Drought
731,1183996111,1.38E+18,1617031837,RowlandWater,"🏦Today is #NationalMomandPopBusinessOwnerDay!

Rowland Water District proudly provides safe and reliable water to hundreds of #SmallBusinesses in our service area! 

➡️Tag your small business here! 

#ShopSmall 🛍 #DiscoverRWD https://t.co/5ekaEdJ8x7",0
732,16262993,2.77E+17,1354896713,LongBeachWater,"Are your outside holidays lights up yet? When you do, take a min to check your sprinklers to make sure they are running properly.",0
733,2726510880,5.53E+17,1420740117,PalmdaleH2O,Did you know the estimated total statewide economic cost of the 2014 #drought is $2.2 billion? http://t.co/LGjYk3QFMu (@UCdaviswater),0
734,34303800,6.01E+16,1303158167,PRCity,Press Release- Prepare for the Upcoming Fire Season - Weed Abatement http://goo.gl/fb/qIKeO,0
735,16262993,2782395563,1248286912,LongBeachWater,RT @VisitLongBeach: Beautiful images for our new restaurant/ renovated Hotel here in Long Beach.  http://ow.ly/hPIN,0
736,17369233,9.28E+17,1509991914,LVMWD,Avoid Wasteful Water Use Penalties: https://t.co/n3yX0XJ7iM https://t.co/zB7T9uySRK,0
737,41149912,1.07E+18,1542836881,IRWDnews,We are thankful for all the volunteers who attended this year's Coastal Cleanup Day - wishing you and your family a wonderful holiday weekend! https://t.co/oZvTOn1rro,0
738,352634089,1.52E+18,1650485335,CoastsideWater,"Rain develops in the North Bay today, reaching the Bay Area overnight into early Thursday. Periods of rain and isolated thunderstorms Thursday into Thursday night. Image shows forecast rainfall from later today thru Friday morning when showers are forecast to end. #AprilShowers https://t.co/3VAbIDo2OI",1
739,130282081,5.96E+17,1431018934,ElsinoreEddie,Join EVMWD at the LEUSD Special Olympics Games! Tomorrow at Lakeside High School http://t.co/S9OWNrl8fD,0
741,932945646,1.09E+18,1547688077,PAUtilities,@gray_ora Thank you for letting us know. A tree branch has fallen on electric lines.  Crews are on scene and our current estimated restoration time is 8 pm.,0
742,2530661071,1.28E+18,1593458330,CityofVallejo,"Before &amp; After: Marina Vista Rehabilitation Project

https://t.co/4iDSLdOlhj

#vallejo #cityofvallejo #developingvallejo https://t.co/JhY0YUechL",0
743,33681341,5.33E+17,1415988687,CityofSunnyvale,"Housing and Human Services Commission Meeting 
Wed., 11/19 at 7 pm
City Hall, West Conference Room
456 W Olive Ave http://t.co/Ds18qYEI3u",0
744,41149912,9.67E+17,1519325095,IRWDnews,"Grab a wrench &amp; fix that leaky faucet. It's simple, inexpensive &amp; you can save 140 gallons... https://t.co/BFtJdaVYsx https://t.co/LQ7RxDjjyd",1
745,3299678121,1.26E+18,1590426129,eastvalleywater,"No amount of words can express our gratitude for your service.​
​
#EVWD #MemorialDay https://t.co/Y9idg3pvWz",0
746,602351816,1.12E+18,1555355501,CITYSEM,"Don't get scammed by ""good cop"" debt collector. Ask the debt collector to provide official ""validation notice"" of the debt.

More tips: https://t.co/U3gCDJGfGR

#debt #debtcollector #scam https://t.co/zLYa2zWHXu",0
747,932945646,5.33E+17,1415839239,PAUtilities,"Californians used 38 billion gallons of #water a day in 2010, compared with 46 billion a day in 2005. http://t.co/cQ5FESyUVj",1
748,2530661071,8.78E+17,1498170224,CityofVallejo,"Be safe, everyone. https://t.co/WzHFMZWk7Y",0
750,106542303,1.42E+18,1626205521,SweetwaterAuth,.@SweetwaterAuth encourages our customers experiencing financial hardship due to the pandemic to call our Customer Service team. We can help come up w/a payment plan that works for you &amp; share info about resources that may be able to help with past due amounts. 📞(619) 420-1413 https://t.co/il1MOxwjLH,0
751,921026940,1.32E+18,1604697003,AlamedaCountyWD,"Check out the USGS Natl Water Dashboard! ☂️⛈️  It's a new tool providing real-time info on water levels, weather &amp; flood forecasts in one place on a computer/smartphone/other mobile device. Go to https://t.co/KkcPf3IsmD 
#ACWDcares🚰👍
 @USGS @Fremont_CA  @UnionCityCA_Gov",1
752,41149912,8.81E+17,1498842240,IRWDnews,Looking for a project? Check out this #DIY compost tumbler that is large and loaded with features but cost-friendly https://t.co/DmUGFbwsut,0
753,932945646,1.14E+18,1559829500,PAUtilities,@vogue747 Crews are working on this now. Thanks.,0
754,2327619312,7.84E+17,1475692182,DWAwater,Do your part to #keepsaving. We don't know yet what winter will bring. https://t.co/Bd2qSWrLTf,1
755,39857211,4.85E+17,1404422627,CityofRedlands,Come join us tonight from 6-9:30 p.m. on State Street in downtown Redlands for Market Night.,0
756,2530661071,7.28E+17,1462482180,CityofVallejo,Have you checked this out? https://t.co/YUhDWY3bKA https://t.co/C0tnSLw0ty,0
757,16262993,1.40E+18,1621640943,LongBeachWater,"At European-style tavern and #CertifiedBlueRestaurant @thesociallistlb, the bread is fresh baked and the produce is locally sourced. #EatLBCertifiedBlue and join them for brunch, lunch or dinner!

📷: @thesociallistlb 
#thesociallistlb #FeatureFriday https://t.co/B92fRrgzYL",0
758,2726510880,6.09E+17,1434046288,PalmdaleH2O,"Sinking ground in California: Last summer, scientists recorded the worst sinking in at least 50 years. http://t.co/dyJM9GlDrp",0
760,2726510880,8.34E+17,1487779975,PalmdaleH2O,"Hello Everyone-
We are trying to decide on the next quarter topics for the AVC workshops. Let us hear from you!... https://t.co/Ik3U1Qcyuo",0
761,3299678121,1.41E+18,1624729203,eastvalleywater,"Proving the community with #water and #wastewater services since 1954. Things were a little different back then, Dwight D. Eisenhower was President, and the US was about to watch the first World Series broadcast in color.

#EVWD #WeAreEVWD #Cityofhighland #CityofSanBernardino https://t.co/Ixi9D3iZhE",0
762,932945646,5.76E+17,1426089742,PAUtilities,"@PurplePousette We are still looking for the cause, and are 75% finished troubleshooting. Sorry for the inconvenience -will keep you posted!",0
764,33681341,2.93E+17,1358640193,CityofSunnyvale,Pics frm interagency Public Safety effort at Jan 18 SJ Bike Party led by #SunnyvaleDPS http://t.co/TxTTFHFj,0
765,16262993,2078554314,1244482128,LongBeachWater,Invest in Ocean Wave energy http://bit.ly/GhUFG,0
766,305260616,7.71E+17,1472673318,venturawaterCA,"You're Invited to Water: Take 1's Cocktail Reception on Wednesday, September 21, find out more about this FREE... https://t.co/pnW6dInfX6",0
767,39857211,6.04E+16,1303227535,CityofRedlands,Two departments to present priorities - Redlands Daily Facts http://fb.me/v3qjmQJZ,0
768,24053573,6.87E+16,1305220780,CCWD,"Weather's getting warmer, & days are longer. During May, water your lawn 2 to 3 days per week!  
http://bit.ly/cwOVDF",1
769,1183996111,8.70E+17,1496246023,RowlandWater,Interested in learning more about the hitory of #RWD? Check out this cool video :)  https://t.co/XhbcNkfxrT,0
770,34303800,1.51E+18,1647883203,PRCity,Are you a resident of Paso Robles? We want to know how you feel about Short Term Rentals. Take the survey here: https://t.co/DL3RoaHCEi https://t.co/GGEOFgH7ut,0
771,33681341,3.24E+17,1366128341,CityofSunnyvale,Dog Parks community meetings at Las Palmas Park today (Apr 16) at noon and 7 p.m. http://t.co/v2BRXUIrDw,0
772,245885568,1.15E+18,1562110271,OtayWater,Bill is cosponsored by @sdcwa &amp; @OtayWater and introduced by @AsmToddGloria &amp; @AdamGrayCA Coauthors include @tashaboerner @BMaienschein @JimPatterson559 @RandyVoepel @SenatorPatBates @L2ChangCA @BillDoddCA @CASenatorJim @SenJeffStone @ScottWilkCA,0
773,34303800,1.33E+18,1605639716,PRCity,Livestream the 11/17 City Council meeting starting at 6:30PM. Call 805-865-PASO (7276) to provide public comment during the meeting.  https://t.co/QE9oyDBv0O. Agenda here: https://t.co/HFuGEuVXE3 https://t.co/quHaYNLTmY,0
774,2334768636,1.41E+18,1625599864,vallecitoswater,#WaterSmart Tip: Seek free professional help. Request a no-cost home water-use evaluation and receive site-specific water-saving recommendations. https://t.co/y1P2lmP9iP https://t.co/pwixE9iCBD,1
775,2334768636,1.27E+18,1591671136,vallecitoswater,"While no one likes to see a good beer go to waste, the last thing we need is to give our sewer systems a hangover. Note to bars and restaurants as they begin to reopen: please do not pour stale beer down the drain!  https://t.co/nl6ErYJYW7",0
776,59612785,1.05E+18,1538577836,YLWD,A nationwide #EmergencyAlertSystem test is coming up on October 3. Orange County residents can expect to receive test emergency alerts on their mobile devices – there is no cause for alarm! Read more at https://t.co/Y65JQboqHr. #ThisIsOnlyATest https://t.co/uIuBr9ZqLz,0
777,2327619312,9.54E+17,1516293243,DWAwater,"A funny thing happened when CA set out to save water during the #drought. We saved a bunch of #energy, too. @ucdavisenergy @UCDavis_Egghead https://t.co/0gtWELukzc https://t.co/HZWltgy6K1",1
778,16262993,1.58E+18,1664817664,LongBeachWater,"Most of us don’t spend much time thinking about the sewer – and that’s exactly how we want it to be!

But the sewers are only out of sight, out of mind because of the diligent work of our dedicated field crews.

Great work Adam! https://t.co/FbRbjf59En",0
779,34303800,1.33E+18,1606254903,PRCity,"Looking for business grants? Click here: https://t.co/HHngDDnmqM. Also, there are still small business loans available from Southland EDC, and no one from Paso Robles has applied yet. More details here: https://t.co/HSO5DkceU3 https://t.co/C0LKX3eFzo",0
780,245885568,1.45E+18,1634918485,OtayWater,The Waterscape Rebate Program offers water-wise incentives to residents &amp; businesses in unincorporated areas of SD County. Qualifying Otay customers can upgrade their outdoor spaces while saving money &amp; water. Learn more: https://t.co/23y4W8GrK4 @SanDiegoCounty @sdcwa https://t.co/i5uviRzdwR,1
781,2726510880,6.61E+17,1446491900,PalmdaleH2O,@DavidNBCLA @FritzNBCLA @crystalNBCLA @ShannaNBCLA check out our new #water #conservation video starring Danny Trejo https://t.co/KmNcAoAmJB,0
782,130282081,2.44E+17,1346953381,ElsinoreEddie,"Free Gardening workshops in September? Yes, please! http://t.co/EJQnenEc",1
783,16262993,1764647544,1242061016,LongBeachWater,Sean Hannity on CA's Water Crisis and its Impact on AG http://aquafornia.com/archives/8653,1
784,3179946198,1.20E+18,1574714335,VCWDWater,Mindful Monday! #continuetoconserve @ Valley County Water District https://t.co/pnpY4Up88q,0
785,602351816,8.98E+17,1502910573,CITYSEM,"Be Water Smart Water Fest 
Saturday, October 14, 2017 https://t.co/txvbXCS42J",1
786,130282081,3.02E+17,1360884364,ElsinoreEddie,Have you received your free water saving sprinkler nozzles? http://t.co/EqCxIGJ0 #savingwater #savingmoney,1
787,106542303,9.01E+17,1503618356,SweetwaterAuth,.@SweetwaterAuth is now accepting applications for a Watershed Caretaker I/II. Visit https://t.co/tlHjTsHWH8 for more information.,1
788,602351816,9.06E+17,1504840047,CITYSEM,Concertgoers enjoying music by Soto,0
789,59612785,1.32E+18,1603821386,YLWD,@cl4pl3k @OCFA_PIO Evacuation map located at https://t.co/y575rJosOO.  You can also call the Public Information Hotline at 714-628-7085.,0
790,1551505850,1.21E+18,1578503110,SanJuanWtrDist,"Interested in the long term plan for our water? We worked with 17 other water agencies in California to provide recommendations to Governor Newsom’s Water Resilience Portfolio. Read the full letter here: 

https://t.co/o3aZj8xZ8I https://t.co/Xf7SEO841d",1
791,34303800,4.55E+17,1397261246,PRCity,Press Release:  Paso Robles Friends of the Library Hosts Spring Book Sale http://t.co/WQrDuc6e1E,0
792,1183996111,1.00E+18,1528215779,RowlandWater,#PosterSpotlight Mahimaa Bharwahl from @AISMatadors won 1st Place in our Annual Poster Contest! Her poster was sent to @mwdh2o for judging in their regional poster contest! Congrats! 👏 #DiscoverRWD #WaterArt #RWDeducation https://t.co/x6N06Uzc64  @RowlandSchools https://t.co/noupwl9YhP,0
793,87299172,1.25E+18,1586289496,cityofmartinez,"Growing evidence suggests #COVID19 can spread before people show symptoms (pre-symptomatic) and from people who have #coronavirus but never show symptoms (asymptomatic). 
Cloth face coverings help prevent spread of COVID-19 in these situations.
See Q&amp;A: https://t.co/vuYx19woY6. https://t.co/CO6g0GPvGN",0
794,2327619312,8.14E+17,1482948082,DWAwater,"We felt it, too! A good reminder to prep for emergencies. https://t.co/Isgq8M0ER3 https://t.co/YvwIDCxWR9",0
795,16262993,9.21E+17,1508520517,LongBeachWater,Café Lorel is the 2nd #certifiedblue restaurant in LB! Learn how to get certified at https://t.co/3cziawuGCQ. #EatLBCertifiedBlue #liveh2olb https://t.co/nrslmUC3tm,0
796,2327619312,8.42E+17,1489505799,DWAwater,Only two weeks until #WaterCounts2017 (3/28 @ 2PM). Have you registered? https://t.co/2A1YqAuCvo .@CVEPartnership .@UCRPalmDesert https://t.co/bVPqkykS9O,0
797,87299172,1.36E+18,1612559940,cityofmartinez,"The newly revised @cityofmartinez ARDPIE Task Force Application is now available in English and Spanish.  Apply today:  https://t.co/XnRdQdLYtd
***
La Solicitud del Grupo de Trabajo (ARDPIE) está disponible en inglés y español. Aplica:  https://t.co/XnRdQdLYtd https://t.co/Hte8HUVMeS",0
798,2327619312,9.39E+17,1512689323,DWAwater,"When washing dishes by hand, fill the sink basin &amp; rinse when all of the dishes have been soaped &amp; scrubbed https://t.co/nNLpLTe3tw",1
799,87299172,1.38E+18,1617209514,cityofmartinez,"(2/2) • No ande en bicicleta dentro de las áreas
• No mueva las barricadas o cercas de la ciudad
• No estacione ni conduzca en espacios de estacionamiento que estén bloqueados con una barricada
• Mantenga una distancia de 6 pies de otras personas
• Use una mascarilla",0
800,87299172,1.54E+18,1655758706,cityofmartinez,"(2/2) All past due balances will need to be paid to avoid any disruption of water services moving forward. 

For more information and resources for aid please visit: https://t.co/3YrPiXbvHR",0
801,41149912,1.32E+18,1603303082,IRWDnews,"California Native Plant of the Day: Check out the red buckwheat, a low-growing dense evergreen perennial from our very own Channel Islands. Visit https://t.co/BRmzjDsk3Z for more details. #planting #flowers #california https://t.co/JFohbf8rul",0
802,836157254,2.94E+17,1358879666,HiDesertH2O,"CUSTOMER SERVICE - PHONE AND COMPUTER SYSTEMS ARE DOWN
Tuesday, January 22, 2013 

HI-DESERT WATER DISTRICT'S... http://t.co/3VrOdNqs",0
803,602351816,9.11E+17,1505955799,CITYSEM,EM/SEM Chamber of Commerce ExPo and $5000 Raffle Happening Now,0
804,17369233,7.43E+17,1465925765,LVMWD,@ahccc Thanks for the RT,0
805,24053573,2295361480,1245768584,CCWD,Our annual Water Quality Report is being mailed to all CCWD customers. You can also read it online. http://www.ccwater.com/files/awqr08.pdf,0
