"","screen_name","user_id","status_id","created_at","text","Drought","...1","supplier_name","public_water_system_id","county","hydrologic_region","climate_zone","total_population_served","reference_2014_population","Water System Name","Water System Classification","Water System Ownership","Physical location City","Physical location Zip","Website URL","wdist_id","Website","District Governance Type(special district, for-profit, or city)","Old Twitter handle","Twitter handle"
"1929","LongBeachWater",16262993,1.38176e+18,"4/12/21 23:56","Water is everything. We make sure it’s safe and reliable. Each and every day. Learn more about our mission at https://t.co/yzT9zEdz2L. #WaterIsLife https://t.co/2opDiR02WJ",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1930","LongBeachWater",16262993,2.30978e+16,"1/6/11 19:25","I want to show the power of twitter... how far it can reach by retweeting... can you help me out?",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1931","LongBeachWater",16262993,1.47416e+18,"12/23/21 23:15","Umbrellas up, sprinklers off, Long Beach! With the rain today, remember to skip Saturday's watering day. #LiveH2OLB https://t.co/4EKG3zw68G",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1932","LongBeachWater",16262993,6.88176e+17,"1/16/16 1:47","We reduced water use by 10% last month.We gotta redouble conservation efforts &amp; save every drop indoors and outdoors https://t.co/SCjFS3YNLF",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1933","LongBeachWater",16262993,7.05943e+17,"3/5/16 2:28","Hey #LB, there’s wet weather coming our way.Let’s skip our Sat. watering day and water naturally when the rain hits! https://t.co/brSqZFs7xS",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1934","LongBeachWater",16262993,1639721840,"1240932440","@saveourwater your followers can force a permanent lifestyle change in the way we think about and use water.",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1935","LongBeachWater",16262993,1.29e+18,"1597270084","Kahit na nakasulat sa pakete na ito ay “maipa-flush,” maaari talagang sirain ng mga wipes ang iyong mga tubo! Dapat itapon ang mga wipes sa basurahan at hindi sa inodoro. https://t.co/cNRLsXlWB0",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1936","LongBeachWater",16262993,1.36899e+18,"3/8/21 18:00","This #InternationalWomensDay we’re celebrating all the incredible women who are a part of the Long Beach Water Department! https://t.co/FLzTOP40JM",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1937","LongBeachWater",16262993,1391064611,"1238023068","....But the precipitation was not enough to provide any water for AG contractors south of the Delta.",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1938","LongBeachWater",16262993,5.05e+17,"1409325112","Get you groove on #LongBeach! This fan-inspired ""Save The Nation"" song by Efrin Garcia is the Long Beach Water... http://t.co/vXVJH43QED",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1939","LongBeachWater",16262993,9346252063,"2/19/10 18:12","#LBC If you see anyone watering today...report them here http://www.lbwater.org/forms/questbook.php (friday's not a water day)",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1940","LongBeachWater",16262993,1.05e+18,"1539976008","@finefeatherskombucha creates tasty and unique kombucha brews using quality ingredients while keeping true to sustainable business practices. This #certifiedbluerestaurant knows that saving water every day is the Long Beach way! #EatLBCertifiedBlue #FeatureFriday https://t.co/tN2WTEmbl0",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1941","LongBeachWater",16262993,9346116954,"1266602940","@daveconrey simply amazing work!",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1942","LongBeachWater",16262993,1.29e+18,"1597252804","We’ve got some ways to help you save - in partnership with @TheCCLB, the DIG program provides lawn to water-wise landscape conversions at no cost to homeowners in certain low income neighborhoods. 🏡 For more info and to see if you qualify, visit https://t.co/IAcBl794hH #DIG https://t.co/EEFcmK0mZT",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1943","LongBeachWater",16262993,6.66e+17,"1447720790","Flowers, pottery pairings &amp; plant patterns can say a lot about a garden.Be proud of yours, tweet us! #MakeoverMonday https://t.co/0pqTdvoCGi",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1944","LongBeachWater",16262993,1.45e+18,"1633716723","We’re continuing #CAWaterWeek by featuring Dr. Yan Zhang, our Director of Water Quality and Process. She’s been with @LongBeachWater for 10+ years and is an integral part of our team to ensure we provide reliable, affordable, and exceptional quality drinking water. 
#LiveH2OLB https://t.co/94G9Lgzozs",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1945","LongBeachWater",16262993,8205988594,"1264451955","Did you know it takes, on average, 39,090 gallons of water to manufacture a new car and its four tires?",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1946","LongBeachWater",16262993,1764647544,"1242061016","Sean Hannity on CA's Water Crisis and its Impact on AG http://aquafornia.com/archives/8653",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1947","LongBeachWater",16262993,9.21e+17,"1508520517","Café Lorel is the 2nd #certifiedblue restaurant in LB! Learn how to get certified at https://t.co/3cziawuGCQ. #EatLBCertifiedBlue #liveh2olb https://t.co/nrslmUC3tm",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1948","LongBeachWater",16262993,1597433093,"4/23/09 20:33","We like the pictures posted by @lbpostdotcom at http://www.lbpost.com/  Stop Wasting Water.  Thks for your support.",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1949","LongBeachWater",16262993,1.49e+18,"1645039803","Congrats to Mervyn Gold Star employee award recipient Oscar, who has been with LBWD since 2015! From the start, Oscar's work ethic has been second to none supervising his construction crew’s day-to-day activities, ensuring jobs are done in a timely and safe manner. 👏🌟 https://t.co/y0707i8v4x",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1950","LongBeachWater",16262993,2078554314,"1244482128","Invest in Ocean Wave energy http://bit.ly/GhUFG",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1951","LongBeachWater",16262993,8527657035,"2/2/10 3:41","@missnikol  lol well if you did, watching that film would take care of it!",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1952","LongBeachWater",16262993,1.17515e+18,"9/20/19 21:09","@LBCityLibrary https://t.co/NNL7dqB33q",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1953","LongBeachWater",16262993,9.61e+17,"1517857271","Like a rhinestone cowboy...#MervynsMusicMondays #LiveH2OLB https://t.co/NXbjfKwM9Z",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1954","LongBeachWater",16262993,1.47626e+18,"12/29/21 18:45","Are you planning your New Year’s resolutions? Consider reducing your water use by just a gallon or more each day. Plan ahead by signing up for your WaterSmart Customer Portal to see how you can save water and money in the new year. #LiveH2OLB https://t.co/I4QbgXb4gd https://t.co/mfdwUxXkIo",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1955","LongBeachWater",16262993,4471004469,"9/29/09 14:27","Awesome Job!!!! RT @562citylife: RT @WaterWatchers: @LongBeachWater Thought you may appreciate.. Pics from Bluff Park Beach Cleanup Sat. ...",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1956","LongBeachWater",16262993,6.84472e+16,"5/11/11 22:47","So Solar Cup is this weekend... Do you know what Solar Cup is?  Are you going? Go LONG BEACH POLY #solarcup #longbeachpoly",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1957","LongBeachWater",16262993,21004509196,"1281646322","@belovedsabrina :) thanks for playing along!",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1958","LongBeachWater",16262993,5.27e+17,"1414519285","Drought-tolerant landscaping not only conserves water, but it looks great too!  If you're interested in... http://t.co/oMWZrS6gjn",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1959","LongBeachWater",16262993,12715346568,"4/23/10 17:41","@1LongBeachCA LOL RETRO ROW...now THAT'S clever....",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1960","LongBeachWater",16262993,14913839372,"5/28/10 15:34","So, have you heard that your water rates are NOT going up? http://bit.ly/9zHOlM",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1961","LongBeachWater",16262993,4.49e+17,"1395943034","#TeamMervyn has been putting in work on the hardwood during the Water Conservation Tourney, while demonstrating... http://t.co/tjqoGE81ul",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1962","LongBeachWater",16262993,9.61315e+17,"2/7/18 19:05","Did you know that water used to make veggies, potatoes and pasta can be used in soups and stews for added nutrients?! That's what we call a SOUP-er #WaterHack 😜 #LiveH2OLB https://t.co/zZWP6ISNQn",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1963","LongBeachWater",16262993,18390376613,"7/12/10 23:24","RT @daNanner: Hey @oakmonster, did you see this? www.everythinglongbeach.com/cook-to-impress-with-long-beach-parks-recreation-and-marine/",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1964","LongBeachWater",16262993,1.02947e+18,"8/14/18 20:47","Thank you to @DineLBC, our CBRs &amp; guests that participated in our first ever Certified Blue Restaurant Crawl!  We enjoyed delicious tastings &amp; learned how our CBRs contribute to our sustainable lifestyle. #EatLBCertifiedBlue #certifiedbluerestaurant https://t.co/b7ISwP1Ks7",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1965","LongBeachWater",16262993,1517414353,"4/14/09 15:36","...water managers bracing for what could come next if drought conditions don't improve along the Colorado River",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1966","LongBeachWater",16262993,1860587702,"5/20/09 16:06","Peter Gleick:  How Much Water Do We Use?  http://bit.ly/2pJYK",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1967","LongBeachWater",16262993,4712877317,"1255023421","TY! RT @ACWAWater: @LongBeachWater Great article about your water conservation program! http://tinyurl.com/yb3d72b",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1968","LongBeachWater",16262993,5.88504e+17,"4/16/15 0:47","Avoid Alamitos between 11th &amp; Anaheim. Repairs to sewer drop manhole to be completed by tomorrow. No impacts on water/sewer. #LBWDAlert",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1969","LongBeachWater",16262993,1729330194,"5/7/09 17:59","Delta Landowners Say NO to Peripheral Canal Study http://www.sacbee.com/government/story/1840673.html",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1970","LongBeachWater",16262993,28038441151,"1287676109","yes #LBC today is a #water day...but your landscape is not thirsty...mother nature took care of it.  #turnoffsprinklers",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1971","LongBeachWater",16262993,2.27508e+17,"7/23/12 21:00","I uploaded a @YouTube video http://t.co/WKVa9SpD LBWD Grass Madness  60 Sec.mov",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1972","LongBeachWater",16262993,9.31575e+17,"11/17/17 17:31","Check out our new video in theaters this weekend feat. @CSULB track &amp; field athlete Nash Parker. See more @LiveH2OLB.com #LiveH2OLB https://t.co/hYSxBR8kCh",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1973","LongBeachWater",16262993,3889240272,"9/10/09 15:23","A city can have no greater need for dependable infrastructure than that of its water and wastewater distribution systems.",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1974","LongBeachWater",16262993,1345260376,"3/17/09 23:15","Official CA State Water Project allocation is 80% below requested amounts for Bay Area, Central Valley and SoCal...announcement tomorrow",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1975","LongBeachWater",16262993,5.03e+17,"1408738266","I posted 12 photos on Facebook in the album ""5547 Carita"" http://t.co/TTgKpFoZ6p",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1976","LongBeachWater",16262993,1551749191,"4/18/09 16:52","Cisterns save rainwater, quench environmental thirst http://www.cnn.com/2009/TECH/04/17/gsif.rainwater.solutions/",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1977","LongBeachWater",16262993,1546019263,"4/17/09 22:01","Follow#Friday @saveourwater",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1978","LongBeachWater",16262993,1.52375e+18,"5/9/22 19:25","Congrats to Mervyn Gold Star employee award winner Allen! 🎉 As a General Maintenance Assistant, Allen is responsible for all things maintenance-related and continues to go above and beyond. He is also an active chairperson on our Employee Communication Organization committee! https://t.co/4L4FeIJorj",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1979","LongBeachWater",16262993,1401770789,"1238170384","R/T @AlexKaris How #followfriday got started http://TwitPWR.com/7rX/ &lt;rt this&gt;",0,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
"1980","LongBeachWater",16262993,1391022971,"3/25/09 23:09","@sweetcherrypop we didn't make it...but it's likely 6 to 10 gallons per minute.",1,NA,"Long Beach  City of","CA1910065","Los Angeles","South Coast",6,467730,481076,"LONG BEACH-CITY",NA,NA,NA,NA,NA,NA,NA,"city","@LBUtilities","@LongBeachWater"
